// ID;CLIENTEID;PRODUCTO;CATEGORIA;PRECIO;CORREO
402;402;BESTÅ;Bookcases & shelving units;170.0;leaguel255@gmail.com
403;403;KOLBJÖRN;Bookcases & shelving units;570.0;leaguel255@gmail.com
404;404;ALGOT;Bookcases & shelving units;529.0;leaguel255@gmail.com
405;405;EKET;Bookcases & shelving units;236.0;leaguel255@gmail.com
406;406;JONAXEL;Bookcases & shelving units;15.0;leaguel255@gmail.com
407;407;JONAXEL;Bookcases & shelving units;25.0;leaguel255@gmail.com
408;408;SVALNÄS;Bookcases & shelving units;620.0;leaguel255@gmail.com
409;409;VITTSJÖ;Bookcases & shelving units;609.0;leaguel255@gmail.com
410;410;BILLY / GNEDBY;Bookcases & shelving units;940.0;leaguel255@gmail.com
411;411;BILLY / OXBERG;Bookcases & shelving units;2295.0;leaguel255@gmail.com
412;412;EKET;Bookcases & shelving units;99.0;leaguel255@gmail.com
413;413;BROR;Bookcases & shelving units;445.0;leaguel255@gmail.com
414;414;ALGOT;Bookcases & shelving units;29.0;leaguel255@gmail.com
415;415;IVAR;Bookcases & shelving units;235.0;leaguel255@gmail.com
416;416;KALLAX;Bookcases & shelving units;50.0;leaguel255@gmail.com
417;417;IVAR;Bookcases & shelving units;795.0;leaguel255@gmail.com
418;418;BESTÅ;Bookcases & shelving units;420.0;leaguel255@gmail.com
419;419;FIXA;Bookcases & shelving units;5.6;leaguel255@gmail.com
420;420;JONAXEL;Bookcases & shelving units;585.0;leaguel255@gmail.com
421;421;BESTÅ;Bookcases & shelving units;100.0;leaguel255@gmail.com
422;422;EKET;Bookcases & shelving units;1002.0;leaguel255@gmail.com
423;423;EKET;Bookcases & shelving units;65.0;leaguel255@gmail.com
424;424;OBSERVATÖR;Bookcases & shelving units;5.0;leaguel255@gmail.com
425;425;KALLAX;Bookcases & shelving units;75.0;leaguel255@gmail.com
426;426;SVALNÄS;Bookcases & shelving units;70.0;leaguel255@gmail.com
427;427;JONAXEL;Bookcases & shelving units;230.0;leaguel255@gmail.com
428;428;BILLY / OXBERG;Bookcases & shelving units;1255.0;leaguel255@gmail.com
429;429;BESTÅ;Bookcases & shelving units;770.0;leaguel255@gmail.com
430;430;BESTÅ;Bookcases & shelving units;510.0;leaguel255@gmail.com
431;431;IVAR;Bookcases & shelving units;775.0;leaguel255@gmail.com
432;432;KOLBJÖRN;Bookcases & shelving units;1265.0;leaguel255@gmail.com
433;433;HEDRA;Bookcases & shelving units;9.0;leaguel255@gmail.com
434;434;BESTÅ;Bookcases & shelving units;15.0;leaguel255@gmail.com
435;435;JONAXEL;Bookcases & shelving units;20.0;leaguel255@gmail.com
436;436;BAGGANÄS;Bookcases & shelving units;27.0;leaguel255@gmail.com
437;437;ÖSTERNÄS;Bookcases & shelving units;49.0;leaguel255@gmail.com
438;438;BROR;Bookcases & shelving units;580.0;leaguel255@gmail.com
439;439;ALGOT;Bookcases & shelving units;30.0;leaguel255@gmail.com
440;440;EKET;Bookcases & shelving units;625.0;leaguel255@gmail.com
441;441;BESTÅ;Bookcases & shelving units;1081.0;leaguel255@gmail.com
442;442;SKUBB;Bookcases & shelving units;49.0;leaguel255@gmail.com
443;443;IVAR;Bookcases & shelving units;49.0;leaguel255@gmail.com
444;444;BROR;Bookcases & shelving units;645.0;leaguel255@gmail.com
445;445;HYLLIS;Bookcases & shelving units;25.0;leaguel255@gmail.com
446;446;KOLBJÖRN;Bookcases & shelving units;570.0;leaguel255@gmail.com
447;447;KALLAX;Bookcases & shelving units;75.0;leaguel255@gmail.com
448;448;JONAXEL;Bookcases & shelving units;115.0;leaguel255@gmail.com
449;449;IVAR;Bookcases & shelving units;345.0;leaguel255@gmail.com
450;450;EDVALLA;Bookcases & shelving units;25.0;leaguel255@gmail.com
451;451;JONAXEL;Bookcases & shelving units;195.0;leaguel255@gmail.com
452;452;JONAXEL;Bookcases & shelving units;515.0;leaguel255@gmail.com
453;453;ALGOT;Bookcases & shelving units;9.0;leaguel255@gmail.com
454;454;SVALNÄS;Bookcases & shelving units;45.0;leaguel255@gmail.com
455;455;BESTÅ;Bookcases & shelving units;30.0;leaguel255@gmail.com
456;456;EKET;Bookcases & shelving units;268.0;leaguel255@gmail.com
457;457;BESTÅ;Bookcases & shelving units;1155.0;leaguel255@gmail.com
458;458;BESTÅ / EKET;Bookcases & shelving units;1578.0;leaguel255@gmail.com
459;459;IVAR;Bookcases & shelving units;371.0;leaguel255@gmail.com
460;460;BAGGANÄS;Bookcases & shelving units;27.0;leaguel255@gmail.com
461;461;SKÅDIS;Bookcases & shelving units;6.0;leaguel255@gmail.com
462;462;HAVSTA;Bookcases & shelving units;695.0;leaguel255@gmail.com
463;463;EKET;Bookcases & shelving units;75.0;leaguel255@gmail.com
464;464;BROR;Bookcases & shelving units;1710.0;leaguel255@gmail.com
465;465;BILLY;Bookcases & shelving units;305.0;leaguel255@gmail.com
466;466;BESTÅ;Bookcases & shelving units;910.0;leaguel255@gmail.com
467;467;IVAR;Bookcases & shelving units;2275.0;leaguel255@gmail.com
468;468;EKET;Bookcases & shelving units;375.0;leaguel255@gmail.com
469;469;EKET;Bookcases & shelving units;515.0;leaguel255@gmail.com
470;470;JONAXEL;Bookcases & shelving units;170.0;leaguel255@gmail.com
471;471;NANNARP;Bookcases & shelving units;40.0;leaguel255@gmail.com
472;472;ENERYDA;Bookcases & shelving units;22.0;leaguel255@gmail.com
473;473;EKET;Bookcases & shelving units;12.0;leaguel255@gmail.com
474;474;BESTÅ;Bookcases & shelving units;795.0;leaguel255@gmail.com
475;475;BESTÅ;Bookcases & shelving units;150.0;leaguel255@gmail.com
476;476;BILLY / MORLIDEN;Bookcases & shelving units;315.0;leaguel255@gmail.com
477;477;IVAR;Bookcases & shelving units;1020.0;leaguel255@gmail.com
478;478;KALLAX;Bookcases & shelving units;745.0;leaguel255@gmail.com
479;479;EKET;Bookcases & shelving units;2020.0;leaguel255@gmail.com
480;480;ALGOT;Bookcases & shelving units;9.0;leaguel255@gmail.com
481;481;KOLBJÖRN;Bookcases & shelving units;225.0;leaguel255@gmail.com
482;482;BESTÅ;Bookcases & shelving units;25.0;leaguel255@gmail.com
483;483;JONAXEL;Bookcases & shelving units;200.0;leaguel255@gmail.com
484;484;EKET;Bookcases & shelving units;79.0;leaguel255@gmail.com
485;485;ALGOT;Bookcases & shelving units;271.2;leaguel255@gmail.com
486;486;KALLAX;Bookcases & shelving units;555.0;leaguel255@gmail.com
487;487;EKET;Bookcases & shelving units;175.0;leaguel255@gmail.com
488;488;IVAR;Bookcases & shelving units;25.0;leaguel255@gmail.com
489;489;BROR;Bookcases & shelving units;85.0;leaguel255@gmail.com
490;490;JONAXEL;Bookcases & shelving units;95.0;leaguel255@gmail.com
491;491;BESTÅ;Bookcases & shelving units;1380.0;leaguel255@gmail.com
492;492;EKET;Bookcases & shelving units;255.0;leaguel255@gmail.com
493;493;EKET;Bookcases & shelving units;45.0;leaguel255@gmail.com
494;494;BESTÅ BURS;Bookcases & shelving units;1195.0;leaguel255@gmail.com
495;495;HEJNE;Bookcases & shelving units;35.0;leaguel255@gmail.com
496;496;BILLY;Bookcases & shelving units;80.0;leaguel255@gmail.com
497;497;STUBBARP;Bookcases & shelving units;35.0;leaguel255@gmail.com
498;498;ENERYDA;Bookcases & shelving units;17.0;leaguel255@gmail.com
499;499;BESTÅ;Bookcases & shelving units;375.0;leaguel255@gmail.com
500;500;BROR;Bookcases & shelving units;345.0;leaguel255@gmail.com
501;501;BILLY;Bookcases & shelving units;30.0;leaguel255@gmail.com
502;502;BESTÅ;Bookcases & shelving units;110.0;leaguel255@gmail.com
503;503;BILLSBRO;Bookcases & shelving units;35.0;leaguel255@gmail.com
504;504;IVAR;Bookcases & shelving units;1155.0;leaguel255@gmail.com
505;505;OLAUS;Bookcases & shelving units;29.0;leaguel255@gmail.com
506;506;HEMNES;Bookcases & shelving units;556.0;leaguel255@gmail.com
507;507;SELSVIKEN;Bookcases & shelving units;60.0;leaguel255@gmail.com
508;508;BILLY / MORLIDEN;Bookcases & shelving units;695.0;leaguel255@gmail.com
509;509;KALLAX;Bookcases & shelving units;755.0;leaguel255@gmail.com
510;510;VITTSJÖ;Bookcases & shelving units;640.0;leaguel255@gmail.com
511;511;BILLSBRO;Bookcases & shelving units;55.0;leaguel255@gmail.com
512;512;GLASSVIK;Bookcases & shelving units;175.0;leaguel255@gmail.com
513;513;BILLY / OXBERG;Bookcases & shelving units;500.0;leaguel255@gmail.com
514;514;BESTÅ;Bookcases & shelving units;2534.5;leaguel255@gmail.com
515;515;GALANT;Bookcases & shelving units;575.0;leaguel255@gmail.com
516;516;LAPPVIKEN;Bookcases & shelving units;38.5;leaguel255@gmail.com
517;517;EKET;Bookcases & shelving units;15.0;leaguel255@gmail.com
518;518;EKET;Bookcases & shelving units;1044.0;leaguel255@gmail.com
519;519;SKUBB;Bookcases & shelving units;49.0;leaguel255@gmail.com
520;520;BESTÅ;Bookcases & shelving units;475.0;leaguel255@gmail.com
521;521;BROR;Bookcases & shelving units;565.0;leaguel255@gmail.com
522;522;EKET;Bookcases & shelving units;94.0;leaguel255@gmail.com
523;523;SVALNÄS;Bookcases & shelving units;100.0;leaguel255@gmail.com
524;524;ALGOT;Bookcases & shelving units;20.0;leaguel255@gmail.com
525;525;BROR;Bookcases & shelving units;105.0;leaguel255@gmail.com
526;526;NOTVIKEN;Bookcases & shelving units;100.0;leaguel255@gmail.com
527;527;OXBERG;Bookcases & shelving units;200.0;leaguel255@gmail.com
528;528;BESTÅ;Bookcases & shelving units;475.0;leaguel255@gmail.com
529;529;BESTÅ;Bookcases & shelving units;25.0;leaguel255@gmail.com
530;530;BERGHALLA;Bookcases & shelving units;22.0;leaguel255@gmail.com
531;531;BILLY / MORLIDEN;Bookcases & shelving units;925.0;leaguel255@gmail.com
532;532;IVAR;Bookcases & shelving units;45.0;leaguel255@gmail.com
533;533;BESTÅ;Bookcases & shelving units;1570.0;leaguel255@gmail.com
534;534;BAGGANÄS;Bookcases & shelving units;22.0;leaguel255@gmail.com
535;535;BILLY / OXBERG;Bookcases & shelving units;995.0;leaguel255@gmail.com
536;536;SVALNÄS;Bookcases & shelving units;450.0;leaguel255@gmail.com
537;537;BOTTNA;Bookcases & shelving units;45.0;leaguel255@gmail.com
538;538;SULARP;Bookcases & shelving units;45.5;leaguel255@gmail.com
539;539;JONAXEL;Bookcases & shelving units;25.0;leaguel255@gmail.com
540;540;ALGOT;Bookcases & shelving units;429.0;leaguel255@gmail.com
541;541;BROR;Bookcases & shelving units;95.0;leaguel255@gmail.com
542;542;HYLLIS;Bookcases & shelving units;186.0;leaguel255@gmail.com
543;543;BILLY / BOTTNA;Bookcases & shelving units;245.0;leaguel255@gmail.com
544;544;KALLAX;Bookcases & shelving units;615.0;leaguel255@gmail.com
545;545;BILLY / OXBERG;Bookcases & shelving units;1330.0;leaguel255@gmail.com
546;546;BESTÅ / EKET;Bookcases & shelving units;1469.0;leaguel255@gmail.com
547;547;BILLY;Bookcases & shelving units;915.0;leaguel255@gmail.com
548;548;BESTÅ;Bookcases & shelving units;4260.0;leaguel255@gmail.com
549;549;ALGOT;Bookcases & shelving units;302.0;leaguel255@gmail.com
550;550;JONAXEL;Bookcases & shelving units;660.0;leaguel255@gmail.com
551;551;ALGOT;Bookcases & shelving units;183.6;leaguel255@gmail.com
552;552;ENERYDA;Bookcases & shelving units;35.0;leaguel255@gmail.com
553;553;IVAR;Bookcases & shelving units;795.0;leaguel255@gmail.com
554;554;BILLY / BOTTNA;Bookcases & shelving units;235.0;leaguel255@gmail.com
555;555;BROR;Bookcases & shelving units;515.0;leaguel255@gmail.com
556;556;ENERYDA;Bookcases & shelving units;35.0;leaguel255@gmail.com
557;557;BESTÅ;Bookcases & shelving units;225.0;leaguel255@gmail.com
558;558;BESTÅ;Bookcases & shelving units;25.0;leaguel255@gmail.com
559;559;BESTÅ;Bookcases & shelving units;100.0;leaguel255@gmail.com
560;560;IVAR;Bookcases & shelving units;612.0;leaguel255@gmail.com
561;561;JONAXEL;Bookcases & shelving units;140.0;leaguel255@gmail.com
562;562;IVAR;Bookcases & shelving units;592.0;leaguel255@gmail.com
563;563;BESTÅ;Bookcases & shelving units;1390.0;leaguel255@gmail.com
564;564;HEMNES;Bookcases & shelving units;2346.0;leaguel255@gmail.com
565;565;BILLY / MORLIDEN;Bookcases & shelving units;415.0;leaguel255@gmail.com
566;566;BROR;Bookcases & shelving units;95.0;leaguel255@gmail.com
567;567;BROR;Bookcases & shelving units;855.0;leaguel255@gmail.com
568;568;IVAR;Bookcases & shelving units;350.0;leaguel255@gmail.com
569;569;JONAXEL;Bookcases & shelving units;390.0;leaguel255@gmail.com
570;570;BILLY / OXBERG;Bookcases & shelving units;1790.0;leaguel255@gmail.com
571;571;JONAXEL;Bookcases & shelving units;490.0;leaguel255@gmail.com
572;572;BESTÅ;Bookcases & shelving units;990.0;leaguel255@gmail.com
573;573;BILLY / OXBERG;Bookcases & shelving units;1735.0;leaguel255@gmail.com
574;574;NOTVIKEN;Bookcases & shelving units;60.0;leaguel255@gmail.com
575;575;BESTÅ;Bookcases & shelving units;1620.0;leaguel255@gmail.com
576;576;BILLY / OXBERG;Bookcases & shelving units;1570.0;leaguel255@gmail.com
577;577;LIATORP;Bookcases & shelving units;3435.0;leaguel255@gmail.com
578;578;BROR;Bookcases & shelving units;495.0;leaguel255@gmail.com
579;579;MÖLLARP;Bookcases & shelving units;17.0;leaguel255@gmail.com
580;580;BROR;Bookcases & shelving units;375.0;leaguel255@gmail.com
581;581;HACKÅS;Bookcases & shelving units;17.0;leaguel255@gmail.com
582;582;HACKÅS;Bookcases & shelving units;32.0;leaguel255@gmail.com
583;583;ALGOT;Bookcases & shelving units;10.0;leaguel255@gmail.com
584;584;BESTÅ;Bookcases & shelving units;125.0;leaguel255@gmail.com
585;585;BESTÅ;Bookcases & shelving units;225.0;leaguel255@gmail.com
586;586;IVAR;Bookcases & shelving units;45.0;leaguel255@gmail.com
587;587;HEJNE;Bookcases & shelving units;735.0;leaguel255@gmail.com
588;588;BESTÅ;Bookcases & shelving units;135.0;leaguel255@gmail.com
589;589;SVALNÄS;Bookcases & shelving units;660.0;leaguel255@gmail.com
590;590;KALLAX;Bookcases & shelving units;695.0;leaguel255@gmail.com
591;591;KOLBJÖRN;Bookcases & shelving units;1140.0;leaguel255@gmail.com
592;592;IVAR;Bookcases & shelving units;588.0;leaguel255@gmail.com
593;593;ORRNÄS;Bookcases & shelving units;17.0;leaguel255@gmail.com
594;594;JONAXEL;Bookcases & shelving units;70.0;leaguel255@gmail.com
595;595;BILLY / OXBERG;Bookcases & shelving units;1480.0;leaguel255@gmail.com
596;596;IVAR;Bookcases & shelving units;636.0;leaguel255@gmail.com
597;597;BESTÅ;Bookcases & shelving units;75.0;leaguel255@gmail.com
598;598;VEBERÖD;Bookcases & shelving units;645.0;leaguel255@gmail.com
599;599;BILLY;Bookcases & shelving units;1085.0;leaguel255@gmail.com
600;600;IVAR;Bookcases & shelving units;1137.0;leaguel255@gmail.com
601;601;BESTÅ;Bookcases & shelving units;1150.0;leaguel255@gmail.com
602;602;EKET;Bookcases & shelving units;1830.0;leaguel255@gmail.com
603;603;IVAR;Bookcases & shelving units;135.0;leaguel255@gmail.com
604;604;HAVSTA;Bookcases & shelving units;625.0;leaguel255@gmail.com
605;605;SVALNÄS;Bookcases & shelving units;2605.0;leaguel255@gmail.com
606;606;BESTÅ;Bookcases & shelving units;1824.5;leaguel255@gmail.com
607;607;ALGOT;Bookcases & shelving units;130.0;leaguel255@gmail.com
608;608;BESTÅ;Bookcases & shelving units;595.0;leaguel255@gmail.com
609;609;BESTÅ;Bookcases & shelving units;1645.0;leaguel255@gmail.com
610;610;JONAXEL;Bookcases & shelving units;830.0;leaguel255@gmail.com
611;611;BAGGANÄS;Bookcases & shelving units;35.0;leaguel255@gmail.com
612;612;KOLBJÖRN;Bookcases & shelving units;450.0;leaguel255@gmail.com
613;613;JONAXEL;Bookcases & shelving units;150.0;leaguel255@gmail.com
614;614;SELSVIKEN;Bookcases & shelving units;125.0;leaguel255@gmail.com
615;615;BESTÅ;Bookcases & shelving units;25.0;leaguel255@gmail.com
616;616;EKET;Bookcases & shelving units;15.0;leaguel255@gmail.com
617;617;BILLSBRO;Bookcases & shelving units;19.0;leaguel255@gmail.com
618;618;HACKÅS;Bookcases & shelving units;50.0;leaguel255@gmail.com
619;619;LAPPVIKEN;Bookcases & shelving units;45.0;leaguel255@gmail.com
620;620;BESTÅ;Bookcases & shelving units;60.0;leaguel255@gmail.com
621;621;BESTÅ;Bookcases & shelving units;25.0;leaguel255@gmail.com
622;622;LAPPVIKEN;Bookcases & shelving units;45.0;leaguel255@gmail.com
623;623;MOSSARYD;Bookcases & shelving units;29.0;leaguel255@gmail.com
624;624;BROR;Bookcases & shelving units;90.0;leaguel255@gmail.com
625;625;KALLAX;Bookcases & shelving units;745.0;leaguel255@gmail.com
626;626;IVAR;Bookcases & shelving units;45.0;leaguel255@gmail.com
627;627;BROR;Bookcases & shelving units;495.0;leaguel255@gmail.com
628;628;BILLY;Bookcases & shelving units;100.0;leaguel255@gmail.com
629;629;LAXVIKEN;Bookcases & shelving units;175.0;leaguel255@gmail.com
630;630;KALLAX;Bookcases & shelving units;1350.0;leaguel255@gmail.com
631;631;IVAR;Bookcases & shelving units;674.0;leaguel255@gmail.com
632;632;IVAR;Bookcases & shelving units;1085.0;leaguel255@gmail.com
633;633;IVAR;Bookcases & shelving units;45.0;leaguel255@gmail.com
634;634;VASSVIKEN;Bookcases & shelving units;150.0;leaguel255@gmail.com
635;635;EKET;Bookcases & shelving units;414.0;leaguel255@gmail.com
636;636;BESTÅ;Bookcases & shelving units;2710.0;leaguel255@gmail.com
637;637;BROR;Bookcases & shelving units;1035.0;leaguel255@gmail.com
638;638;BESTÅ;Bookcases & shelving units;2930.0;leaguel255@gmail.com
639;639;HAVSTA;Bookcases & shelving units;2235.0;leaguel255@gmail.com
640;640;JONAXEL;Bookcases & shelving units;990.0;leaguel255@gmail.com
641;641;ALGOT;Bookcases & shelving units;458.0;leaguel255@gmail.com
642;642;ALGOT;Bookcases & shelving units;414.0;leaguel255@gmail.com
643;643;IVAR;Bookcases & shelving units;1000.0;leaguel255@gmail.com
644;644;JONAXEL;Bookcases & shelving units;745.0;leaguel255@gmail.com
645;645;ALGOT;Bookcases & shelving units;134.6;leaguel255@gmail.com
646;646;OLAUS;Bookcases & shelving units;386.0;leaguel255@gmail.com
647;647;IVAR;Bookcases & shelving units;1870.0;leaguel255@gmail.com
648;648;VITTSJÖ;Bookcases & shelving units;1035.0;leaguel255@gmail.com
649;649;ALGOT;Bookcases & shelving units;321.0;leaguel255@gmail.com
650;650;EKET;Bookcases & shelving units;75.0;leaguel255@gmail.com
651;651;BILLSBRO;Bookcases & shelving units;15.0;leaguel255@gmail.com
652;652;HISHULT;Bookcases & shelving units;17.0;leaguel255@gmail.com
653;653;BILLSBRO;Bookcases & shelving units;25.0;leaguel255@gmail.com
654;654;KLACKBERG;Bookcases & shelving units;35.0;leaguel255@gmail.com
655;655;BROR;Bookcases & shelving units;1545.0;leaguel255@gmail.com
656;656;BESTÅ;Bookcases & shelving units;150.0;leaguel255@gmail.com
657;657;OXBERG;Bookcases & shelving units;100.0;leaguel255@gmail.com
658;658;EKET;Bookcases & shelving units;250.0;leaguel255@gmail.com
659;659;BEKANT;Bookcases & shelving units;1495.0;leaguel255@gmail.com
660;660;JONAXEL;Bookcases & shelving units;885.0;leaguel255@gmail.com
661;661;SELSVIKEN;Bookcases & shelving units;150.0;leaguel255@gmail.com
662;662;ENERYDA;Bookcases & shelving units;35.0;leaguel255@gmail.com
663;663;ÖSTERNÄS;Bookcases & shelving units;70.0;leaguel255@gmail.com
664;664;IVAR;Bookcases & shelving units;75.0;leaguel255@gmail.com
665;665;OXBERG;Bookcases & shelving units;245.0;leaguel255@gmail.com
666;666;IVAR;Bookcases & shelving units;726.0;leaguel255@gmail.com
667;667;IVAR;Bookcases & shelving units;563.0;leaguel255@gmail.com
668;668;HAVSTA;Bookcases & shelving units;80.0;leaguel255@gmail.com
669;669;ALGOT;Bookcases & shelving units;231.6;leaguel255@gmail.com
670;670;BILLSBRO;Bookcases & shelving units;45.0;leaguel255@gmail.com
671;671;KALLAX;Bookcases & shelving units;895.0;leaguel255@gmail.com
672;672;BJÄRRED;Bookcases & shelving units;49.0;leaguel255@gmail.com
673;673;SVALNÄS;Bookcases & shelving units;1830.0;leaguel255@gmail.com
674;674;IVAR;Bookcases & shelving units;1085.0;leaguel255@gmail.com
675;675;ALGOT;Bookcases & shelving units;234.0;leaguel255@gmail.com
676;676;BILLSBRO;Bookcases & shelving units;69.0;leaguel255@gmail.com
677;677;EKET;Bookcases & shelving units;1218.0;leaguel255@gmail.com
678;678;BILLY / BOTTNA;Bookcases & shelving units;315.0;leaguel255@gmail.com
679;679;UPPLEVA;Bookcases & shelving units;199.0;leaguel255@gmail.com
680;680;BROR;Bookcases & shelving units;2150.0;leaguel255@gmail.com
681;681;EKET;Bookcases & shelving units;661.0;leaguel255@gmail.com
682;682;VITTSJÖ;Bookcases & shelving units;695.0;leaguel255@gmail.com
683;683;ALGOT;Bookcases & shelving units;528.2;leaguel255@gmail.com
684;684;BILLSBRO;Bookcases & shelving units;49.0;leaguel255@gmail.com
685;685;UPPLEVA;Bookcases & shelving units;145.0;leaguel255@gmail.com
686;686;ALGOT;Bookcases & shelving units;474.2;leaguel255@gmail.com
687;687;GALANT;Bookcases & shelving units;695.0;leaguel255@gmail.com
688;688;SVALNÄS;Bookcases & shelving units;1840.0;leaguel255@gmail.com
689;689;ALGOT;Bookcases & shelving units;477.0;leaguel255@gmail.com
690;690;IVAR;Bookcases & shelving units;498.0;leaguel255@gmail.com
691;691;HANVIKEN;Bookcases & shelving units;50.0;leaguel255@gmail.com
692;692;HAVSTA;Bookcases & shelving units;2980.0;leaguel255@gmail.com
693;693;BROR;Bookcases & shelving units;1335.0;leaguel255@gmail.com
694;694;ALGOT;Bookcases & shelving units;383.8;leaguel255@gmail.com
695;695;VASSVIKEN;Bookcases & shelving units;100.0;leaguel255@gmail.com
696;696;EKET;Bookcases & shelving units;978.0;leaguel255@gmail.com
697;697;KALLRÖR;Bookcases & shelving units;25.0;leaguel255@gmail.com
698;698;BILLSBRO;Bookcases & shelving units;15.0;leaguel255@gmail.com
699;699;IVAR;Bookcases & shelving units;878.0;leaguel255@gmail.com
700;700;BAGGANÄS;Bookcases & shelving units;50.0;leaguel255@gmail.com
701;701;BROR;Bookcases & shelving units;1335.0;leaguel255@gmail.com
702;702;BILLY;Bookcases & shelving units;20.0;leaguel255@gmail.com
703;703;SINDVIK;Bookcases & shelving units;150.0;leaguel255@gmail.com
704;704;MÖLLARP;Bookcases & shelving units;12.0;leaguel255@gmail.com
705;705;KALLVIKEN;Bookcases & shelving units;170.0;leaguel255@gmail.com
706;706;KALLVIKEN;Bookcases & shelving units;135.0;leaguel255@gmail.com
707;707;KALLVIKEN;Bookcases & shelving units;95.0;leaguel255@gmail.com
708;708;BROR;Bookcases & shelving units;530.0;leaguel255@gmail.com
709;709;IVAR;Bookcases & shelving units;39.0;leaguel255@gmail.com
